id,listing_url,last_scraped,name,description,neighborhood_overview,picture_url,host_id,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,base_price,minimum_nights,maximum_nights,has_availability,instant_bookable
989897095065962672,https://www.airbnb.com/rooms/989897095065962672,2024-09-05,Minutes from hospitals and Universities,Family friendly neighborhood where mom’s stroll their babies and doggies get walked. Rosemont park just a few blocks away.  Spacious yard. Come cook on The Big Green Egg and see if it’s worth the hype.  This is the place you wish you grew up.,Step back in time. This is a warm and  family friendly environment where neighbors  embrace the full sense of the word. Mom’s stroll their children and doggies get walked.,https://a0.muscache.com/pictures/miso/Hosting-989897095065962672/original/aa24136a-2aaa-4af5-9ec0-ff88f7b0c92b.jpeg,109133858,THIRTEENTH WARD,42.671599252081194,-73.79798656710622,Entire home,Entire home/apt,10,1.5,1.5 baths,4.0,5.0,"[""Baking sheet"", ""BBQ grill"", ""Cleaning products"", ""Iron"", ""Fast wifi \u2013 228 Mbps"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Blender"", ""Extra pillows and blankets"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Ceiling fan"", ""Freezer"", ""Window AC unit"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Microwave"", ""Free driveway parking on premises \u2013 4 spaces"", ""First aid kit"", ""Stainless steel gas stove"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker: drip coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Outdoor furniture"", ""Lockbox"", ""Refrigerator"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Barbecue utensils"", ""Self check-in"", ""Portable fans"", ""Toaster"", ""Free dryer \u2013 In building"", ""Stainless steel oven"", ""40 inch HDTV with Roku"", ""Carbon monoxide alarm"", ""Free street parking"", ""Free washer \u2013 In building"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Dishes and silverware""]",218.0,1,1125,True,False
992119832780871644,https://www.airbnb.com/rooms/992119832780871644,2024-09-05,Two bedroom close to colleges!,"Enjoy this large two bedroom apartment with easy access to everything, centrally located.",Quite dead end street,https://a0.muscache.com/pictures/20fff68e-a40b-4e42-96f8-c180bee56704.jpg,152762198,FOURTEENTH WARD,42.6709773627501,-73.80695225761066,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Coffee"", ""Clothing storage: closet"", ""Baking sheet"", ""Fridgeair refrigerator"", ""Cleaning products"", ""Iron"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Private entrance"", ""Freezer"", ""Dedicated workspace"", ""Free parking on premises"", ""Wine glasses"", ""TV"", ""Microwave"", ""Samsung single oven"", ""Smoke alarm"", ""Air conditioning"", ""Hair dryer"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Portable fans"", ""Washer"", ""Toaster"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Suave  shampoo"", ""Hot water kettle"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Samsung electric stove"", ""Dishes and silverware"", ""Suave body soap"", ""Suave  conditioner""]",101.0,3,365,True,True
993431459821117738,https://www.airbnb.com/rooms/993431459821117738,2024-09-05,Albany 3 Bedroom Apt. Sleeps 6,"Brand new finished 900 sq ft Apartment at 199 Lark Street, Albany NY 12210. On-street parking, The most Vibrant Street in Albany.  Walking to Downtown Business District and Washington Park. Enjoy easy access to everything from this perfectly located home base.","Vibrant street, with a lot of restaurants and bars, walking to Empire State plaza, Washington Park.",https://a0.muscache.com/pictures/miso/Hosting-993431459821117738/original/fc8987d5-632b-4c94-b309-cb4b4ab68c68.jpeg,309980121,SIXTH WARD,42.65623,-73.7641152,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,1.0,"[""Clothing storage: closet"", ""Cleaning products"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""Smoke alarm"", ""Lockbox"", ""Air conditioning"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Self check-in"", ""Washer"", ""Carbon monoxide alarm"", ""Free dryer"", ""Hangers"", ""Bathtub"", ""Whirlpool refrigerator"", ""Dishes and silverware""]",104.0,14,27,True,False
999161887055542119,https://www.airbnb.com/rooms/999161887055542119,2024-09-05,"Spacious Apartment Downtown Albany, NY","Enjoy easy access to everything Albany has to offer from this centrally-located, high ceiling apartment downtown, just a few minutes walk to the Palace Theatre, McGeary’s Pub, 677 Prime Steakhouse, The Olde English Pub, Empire Live, Albany Skywalk, Albany Pump Station, Albany City Hall, MVP Arena, City Hall, NYS Capitol etc..",no overview,https://a0.muscache.com/pictures/hosting/Hosting-999161887055542119/original/fa7a36f9-f898-4388-9f22-4e0a8972ae10.jpeg,531209536,THIRD WARD,42.65761589542138,-73.75115885472674,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Stainless steel electric stove"", ""Extra pillows and blankets"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Ceiling fan"", ""Indoor fireplace: electric"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""55 inch HDTV with Fire TV, Amazon Prime Video, Roku"", ""Smoke alarm"", ""Body soap"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Central heating"", ""Self check-in"", ""Keypad"", ""Toaster"", ""Stainless steel oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishes and silverware""]",151.0,1,90,True,False
1004978540001566331,https://www.airbnb.com/rooms/1004978540001566331,2024-09-05,Elegant Albany Retreat | Mins to D/T & UAlbany,"Located in the heart of Albany, only 7 minutes from SUNY Albany and 4 minutes from St. Peter's Hospital, Casa Bancroft is a charming Mid-Century modern home that has everything you need for a comfortable stay.<br />The first level of the home is exclusively yours with an inviting living area, sun-filled dining, a fully equipped kitchen, two refreshed bathrooms and three spacious bedrooms.<br />Stay just 10 minutes from Downtown, Washington Park, MVP arena and of course “The Egg”!","Nestled in the serene Buckingham Lake neighborhood, our Airbnb offers a safe and peaceful retreat in Albany, NY. Explore the nearby Buckingham Lake Park, with its scenic trails and green spaces. Enjoy the convenience of being minutes away from downtown Albany's vibrant culture, dining, and attractions. Whether you're seeking relaxation or adventure, this location provides the best of both worlds.",https://a0.muscache.com/pictures/hosting/Hosting-1004978540001566331/original/f14e35b1-1d21-4a72-97e2-9efcee875c27.jpeg,31318080,EIGHTH WARD,42.655497775508394,-73.8106566601018,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Baby safety gates"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Blender"", ""Extra pillows and blankets"", ""Clothing storage: closet and dresser"", ""Standalone high chair - always at the listing"", ""Dishwasher"", ""Ceiling fan"", ""Private entrance"", ""Freezer"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""Fast wifi \u2013 595 Mbps"", ""Microwave"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Crib - available upon request"", ""Coffee maker: drip coffee maker"", ""Free driveway parking on premises \u2013 3 spaces"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Body soap"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Board games"", ""Pack \u2019n play/Travel crib - available upon request"", ""Central heating"", ""Self check-in"", ""Books and reading material"", ""Keypad"", ""Toaster"", ""Room-darkening shades"", ""GE stainless steel gas stove"", ""Blomberg refrigerator"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Hangers"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Stainless steel single oven"", ""TV with Roku, standard cable""]",187.0,2,16,True,False
1005314747552182329,https://www.airbnb.com/rooms/1005314747552182329,2024-09-05,Lil' Studio on Washington Park,"A very comfortable studio with a full bath in close proximity to Washington Park, great restaurants and coffee shops. Free parking on the street, quiet neighbors, and keyless entry for easy access. You will have a smart TV to access your personal apps. There is a workspace and great WIFI. You will be minutes from Albany Medical Center and this studio is set up for long stays and short stays.",no overview,https://a0.muscache.com/pictures/prohost-api/Hosting-1005314747552182329/original/fca6020e-2bc6-427b-9c91-823982ec67fb.jpeg,462767507,SIXTH WARD,42.65483900711961,-73.7674333870007,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Baking sheet"", ""Park view"", ""Shampoo"", ""Cleaning products"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Ceiling fan"", ""Private entrance"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Lockbox"", ""Self check-in"", ""Portable fans"", ""Washer"", ""Toaster"", ""Room-darkening shades"", ""Dryer"", ""Oven"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Laundromat nearby""]",83.0,1,366,True,True
1005978346817864540,https://www.airbnb.com/rooms/1005978346817864540,2024-09-05,Massive 4BD/3BA 2-Fl Townhouse Apt Downtown Albany,"Stay in our 4-bedroom townhouse-style 2-story apartment nestled in a renovated, historic 200-year-old building located in Albany's serene Pastures neighborhood. Just a short walk from landmarks like the Albany Medical Center, Times Union Center, Empire State Plaza, and vibrant Lark Street. Easy access to I-787, I-90 & I-87. Four queen beds and a queen air mattress accommodate up to 10. Ideal for large families and groups. Dive into Albany's history with modern comforts.",+ 92 Walkscore<br />+ 5-minute walk to MVP Arena<br />+ 13-minute walk to N.Y.S. Museum and Empire State Plaza<br />+ 4-minute drive to Palace Theatre<br />+ Numerous restaurants and fast food within 5-10 minute walk<br />+ Large open grassy area in rear of building,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAwNTk3ODM0NjgxNzg2NDU0MA%3D%3D/original/a27d5e78-4055-40c9-a83c-78c57462933c.jpeg,44434571,SECOND WARD,42.64534889999999,-73.75364650000002,Entire rental unit,Entire home/apt,12,3.0,3 baths,4.0,4.0,"[""Shared backyard \u2013 Fully fenced"", ""Free carport on premises \u2013 1 space"", ""Coffee"", ""Baking sheet"", ""Smart lock"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Wifi \u2013 25 Mbps"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Frigidaire refrigerator"", ""Private entrance"", ""Freezer"", ""Window AC unit"", ""Dedicated workspace"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Coffee maker: drip coffee maker"", ""Paid street parking off premises"", ""Cleaning available during stay"", ""Smoke alarm"", ""Body soap"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Pack \u2019n play/Travel crib - available upon request"", ""Self check-in"", ""Toaster"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""70 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku, Chromecast"", ""Free street parking"", ""Free washer \u2013 In building"", ""Hangers"", ""Game console: PS3"", ""Bathtub"", ""Pets allowed"", ""Bidet"", ""Long term stays allowed"", ""Frigidaire electric stove"", ""Dishes and silverware"", ""Radiant heating"", ""Paid parking on premises"", ""Laundromat nearby""]",212.0,1,365,True,False
1007354086435981132,https://www.airbnb.com/rooms/1007354086435981132,2024-09-05,Top floor w/off street parking,The whole group will enjoy easy access to everything from this centrally located place.,no overview,https://a0.muscache.com/pictures/hosting/Hosting-1007354086435981132/original/45448776-e385-4c11-ad96-bdb292384e7f.jpeg,232967878,TENTH WARD,42.66136554928572,-73.78482312878441,Entire rental unit,Entire home/apt,6,1.0,1 bath,4.0,4.0,"[""Coffee"", ""Baking sheet"", ""Smart lock"", ""Backyard"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Stove"", ""Dedicated workspace"", ""Free parking on premises"", ""Wine glasses"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Children\u2019s books and toys"", ""Mini fridge"", ""Cleaning available during stay"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Books and reading material"", ""Washer"", ""Toaster"", ""Dryer"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""High chair"", ""Dishes and silverware""]",189.0,1,365,True,True
1010759793485911351,https://www.airbnb.com/rooms/1010759793485911351,2024-09-05,Cozy 3rd Floor Room in Historic Manor Retreat,"In the heart of Albany, our expansive home offers you a quaint, private room. Experience the charm of staying in a spacious dwelling while enjoying the conveniences of a central location, ideal for those who explore on foot. Our home exudes elegance with its lofty ceilings, intricate detailing, and spacious common areas. Feel free to relax in the lounge, brew coffee in the kitchen, or take in some fresh air on our terrace. The shared bathrooms are modern, clean, and equipped with essentials.",no overview,https://a0.muscache.com/pictures/7888b7b2-0304-482b-bd11-7f369f1670b1.jpg,382970529,THIRTEENTH WARD,42.67002775509383,-73.7977054151877,Private room in home,Private room,1,3.0,3 baths,1.0,1.0,"[""Backyard"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Outdoor dining area"", ""Kitchen"", ""Hot water"", ""Heating"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Free parking on premises"", ""Movie theater"", ""TV"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Keypad"", ""Washer"", ""Lock on bedroom door"", ""Dryer"", ""Carbon monoxide alarm"", ""Shared hot tub - available all year, open 24 hours"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware""]",60.0,1,365,True,False
1010759799610182054,https://www.airbnb.com/rooms/1010759799610182054,2024-09-05,Cozy 3rd Floor Room in Historic Manor Retreat,"Our home is a sanctuary of space and elegance. It boasts high ceilings, polished wooden floors, and open lounging areas where you can mingle or find a quiet corner.<br />	Enjoy our kitchen for a cup of coffee or savor a movie night in the living room.<br />	Our sun-drenched patio is perfect for a morning stretch or an evening wind-down with a glass of wine.<br />Step outside, and you’re in the heart of the city’s most walkable district. A short stroll takes you to eateries catering to all taste buds.",no overview,https://a0.muscache.com/pictures/e32edcd2-c5fb-419c-8ef0-8971db5d33b6.jpg,382970529,THIRTEENTH WARD,42.6697096084112,-73.797549986088,Private room in home,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Coffee"", ""Baking sheet"", ""Bread maker"", ""Shared patio or balcony"", ""Cleaning products"", ""Iron"", ""Cooking basics"", ""Outdoor dining area"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Blender"", ""Extra pillows and blankets"", ""Dishwasher"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Wine glasses"", ""Free parking on premises"", ""TV"", ""Microwave"", ""Luggage dropoff allowed"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Shared BBQ grill: gas"", ""Head and Shoulders shampoo"", ""Smoke alarm"", ""Outdoor furniture"", ""Body soap"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Central heating"", ""Gas stove"", ""Barbecue utensils"", ""Books and reading material"", ""Self check-in"", ""Toaster"", ""Keypad"", ""Free dryer \u2013 In building"", ""Clothing storage: walk-in closet"", ""Lock on bedroom door"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Coffee maker: drip coffee maker, Keurig coffee machine, Nespresso"", ""Free street parking"", ""Free washer \u2013 In building"", ""Shared hot tub - available all year"", ""Hangers"", ""Long term stays allowed"", ""Stainless steel double oven"", ""Central air conditioning"", ""Dishes and silverware"", ""Laundromat nearby""]",60.0,1,365,True,False
1013659440189111738,https://www.airbnb.com/rooms/1013659440189111738,2024-09-05,Cozy 2nd Floor Room in Historic Manor Retreat,"Experience the comfort of staying in a second room of our centrally located home. Conveniently situated on the main bus line, this residence offers ease of access to the city’s top destinations. Make yourself at home in our shared spaces, which include three serene enclosed porches and two Lovesac bean bags. Whether you’re traveling for work or leisure, our home promises a restful and enjoyable stay. Join us and immerse yourself in a welcoming atmosphere, complete with all the comforts of home.",no overview,https://a0.muscache.com/pictures/c5d5a479-fb1c-4792-ab86-049702a64ecc.jpg,382970529,FOURTEENTH WARD,42.66873116573401,-73.79930289371134,Private room in home,Private room,2,3.0,3 shared baths,1.0,1.0,"[""Coffee"", ""BBQ grill"", ""Backyard"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Outdoor dining area"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Blender"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Self check-in"", ""Keypad"", ""Washer"", ""Lock on bedroom door"", ""Dryer"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Shared hot tub - available all year, open 24 hours"", ""Free street parking"", ""Clothing storage"", ""Fire pit"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware""]",65.0,1,365,True,False
1014739415604882278,https://www.airbnb.com/rooms/1014739415604882278,2024-09-05,Newly Renovated Modern Look Historical Building,no description,Get a nice morning jog at the Washington Park just across the house. Quiet neighborhood with lots of good restaurant nearby.,https://a0.muscache.com/pictures/6b921424-01ba-4c4b-804b-726f5aa424e8.jpg,51050977,NINTH WARD,42.6572643,-73.7769051,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""NuWave induction stove"", ""Kitchen"", ""Safe"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Ceiling fan"", ""Rice maker"", ""Hotpoint refrigerator"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""Ninja Convection Air Fryer Oven stainless steel double oven"", ""Coffee maker: drip coffee maker"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Washer"", ""Toaster"", ""Paid dryer \u2013 In building"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Dishes and silverware"", ""Radiant heating""]",63.0,5,365,True,False
1014871544925070480,https://www.airbnb.com/rooms/1014871544925070480,2024-09-05,Mini Mansion,"Modern Albany Mansion gives you the true Albany experience, with all Albany attractions just minutes away! Home is a two story design, with a private Circular Driveway, and plenty of parking spaces. Newly furnished 5 bedroom 6 beds & 3.5 bathroom house allows large groups to live and sleep comfortably. <br /><br />Parties and large gatherings are prohibited. Violation may result in booking termination from Airbnb and penalties from local authorities. <br /><br />Thank you for maintaining a peaceful environment",no overview,https://a0.muscache.com/pictures/miso/Hosting-1014871544925070480/original/499f80c2-a00a-4862-8315-08791e9de2ab.jpeg,509662927,EIGHTH WARD,42.645494388571485,-73.83282736350908,Entire home,Entire home/apt,14,3.5,3.5 baths,5.0,3.0,"[""Coffee"", ""BBQ grill"", ""Portable heater"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Outlet covers"", ""Hot water"", ""Samsung sound system with Bluetooth and aux"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Crib"", ""Extra pillows and blankets"", ""Dishwasher"", ""Dining table"", ""Private entrance"", ""Mosquito net"", ""Freezer"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""Wine glasses"", ""Movie theater"", ""TV"", ""Microwave"", ""Lake access"", ""Luggage dropoff allowed"", ""First aid kit"", ""Private outdoor kitchen"", ""Shower gel"", ""Sub-Zero refrigerator"", ""Mini fridge"", ""Drying rack for clothing"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine"", ""Wifi"", ""Central heating"", ""Essentials"", ""Wolf stainless steel oven"", ""Outdoor furniture"", ""Wolf gas stove"", ""Private gym in building"", ""Self check-in"", ""Washer"", ""Toaster"", ""Room-darkening shades"", ""Patio or balcony"", ""Keypad"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Conditioner"", ""Pool table"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Fire pit"", ""Hangers"", ""Fireplace guards"", ""Indoor fireplace"", ""Heating - split type ductless system"", ""Pets allowed"", ""Game console"", ""Long term stays allowed"", ""Dishes and silverware"", ""Children's playroom"", ""Exercise equipment""]",423.0,1,365,True,False
1015385216942267174,https://www.airbnb.com/rooms/1015385216942267174,2024-09-05,纽约州首府的温馨小屋,Enjoy a warm stay at this home centrally located.,"Walk 3 minutes to New Scotland Ave on your left, there are cafes, banks, convenience supermarkets, wineries within 5-10 minutes.",https://a0.muscache.com/pictures/miso/Hosting-1015385216942267174/original/a6bb50af-8230-4d98-b299-2e479e8d24ff.jpeg,182509542,NINTH WARD,42.6558992,-73.7965699,Private room in villa,Private room,2,0.5,Half-bath,1.0,1.0,"[""Wifi"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Washer"", ""Lock on bedroom door"", ""Kitchen"", ""Smoke alarm""]",24.0,1,365,True,False
1016050146219474145,https://www.airbnb.com/rooms/1016050146219474145,2024-09-05,Heart of Albany - Downtown Near Everything,"Prime Real Estate On the Bus Route - Free bus every 20 minutes.<br /><br />This place is in the Heart of Albany, lots of things in walking distance. Bar and Restaurant Mania!<br /><br />Minutes from:<br />Suny Albany Downtown<br />Albany Medical College<br />Albany Law School<br />St Peters Hospital<br />Albany VA Medical Center<br />Samaritan Hospital<br />Albany Memorial Hospital<br />Massry Family Children's Emerg Center",Prime Real Estate in the Center of Albany Downtown. Plenty of Attractions within walking distance.,https://a0.muscache.com/pictures/miso/Hosting-48407173/original/7a6a8d11-e1c7-4835-bfa1-be8c29475cf4.jpeg,42708277,SIXTH WARD,42.65538680270734,-73.76416369206528,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Baking sheet"", ""Smart lock"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Mini fridge"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Room-darkening shades"", ""Oven"", ""Conditioner"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Clothing storage"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Coffee maker"", ""Dishes and silverware"", ""Laundromat nearby""]",101.0,1,365,True,True
1018299533220989494,https://www.airbnb.com/rooms/1018299533220989494,2024-09-05,Spacious 2nd Floor Room in Historic Manor Retreat,"Enjoy a comfortable stay in a truly one of a kind home in Albany. This former retreat has  loads of amenities to enjoy; two dining room, two living rooms, three porches, a full kitchen, huge yard, gazebo, coffee bar and more! The room has a desk and TV. Walk to eateries, grocery, and cinema.",no overview,https://a0.muscache.com/pictures/fb78a5c6-79d9-42c4-97fc-97c6321b11d4.jpg,382970529,THIRTEENTH WARD,42.66996089870569,-73.7981565369516,Private room in home,Private room,2,3.0,3 baths,1.0,1.0,"[""Coffee"", ""BBQ grill"", ""Backyard"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Outdoor dining area"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Blender"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Self check-in"", ""Keypad"", ""Washer"", ""Lock on bedroom door"", ""Dryer"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Shared hot tub - available all year, open 24 hours"", ""Free street parking"", ""Clothing storage"", ""Fire pit"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware""]",65.0,1,365,True,False
